ordenID,productoID,UnitPrice,Quantity,NombreProducto,categoriaID,clienteID,fecha,NombreCategoria,TotalVenta,Mes
10869,68,12.5,20,Scottish Longbreads,3,SEVES,1998-02-04,Confections,250.0,1998-02
10870,35,18.0,3,Steeleye Stout,1,WOLZA,1998-02-04,Beverages,54.0,1998-02
10870,51,53.0,2,Manjimup Dried Apples,7,WOLZA,1998-02-04,Produce,106.0,1998-02
10871,6,25.0,50,Grandma's Boysenberry Spread,2,BONAP,1998-02-05,Condiments,1250.0,1998-02
10871,16,17.45,12,Pavlova,3,BONAP,1998-02-05,Confections,209.39999999999998,1998-02
10871,17,39.0,16,Alice Mutton,6,BONAP,1998-02-05,Meat/Poultry,624.0,1998-02
10872,55,24.0,10,Pâté chinois,6,GODOS,1998-02-05,Meat/Poultry,240.0,1998-02
10872,62,49.3,20,Tarte au sucre,3,GODOS,1998-02-05,Confections,986.0,1998-02
10872,64,33.25,15,Wimmers gute Semmelknödel,5,GODOS,1998-02-05,Grains/Cereals,498.75,1998-02
10872,65,21.05,21,Louisiana Fiery Hot Pepper Sauce,2,GODOS,1998-02-05,Condiments,442.05,1998-02
10873,21,10.0,20,Sir Rodney's Scones,3,WILMK,1998-02-06,Confections,200.0,1998-02
10873,28,45.6,3,Rössle Sauerkraut,7,WILMK,1998-02-06,Produce,136.8,1998-02
10874,10,31.0,10,Ikura,8,GODOS,1998-02-06,Seafood,310.0,1998-02
10875,19,9.2,25,Teatime Chocolate Biscuits,3,BERGS,1998-02-06,Confections,229.99999999999997,1998-02
10875,47,9.5,21,Zaanse koeken,3,BERGS,1998-02-06,Confections,199.5,1998-02
10875,49,20.0,15,Maxilaku,3,BERGS,1998-02-06,Confections,300.0,1998-02
10876,46,12.0,21,Spegesild,8,BONAP,1998-02-09,Seafood,252.0,1998-02
10876,64,33.25,20,Wimmers gute Semmelknödel,5,BONAP,1998-02-09,Grains/Cereals,665.0,1998-02
10877,16,17.45,30,Pavlova,3,RICAR,1998-02-09,Confections,523.5,1998-02
10877,18,62.5,25,Carnarvon Tigers,8,RICAR,1998-02-09,Seafood,1562.5,1998-02
10878,20,81.0,20,Sir Rodney's Marmalade,3,QUICK,1998-02-10,Confections,1620.0,1998-02
10879,40,18.4,12,Boston Crab Meat,8,WILMK,1998-02-10,Seafood,220.79999999999998,1998-02
10879,65,21.05,10,Louisiana Fiery Hot Pepper Sauce,2,WILMK,1998-02-10,Condiments,210.5,1998-02
10879,76,18.0,10,Lakkalikööri,1,WILMK,1998-02-10,Beverages,180.0,1998-02
10880,23,9.0,30,Tunnbröd,5,FOLKO,1998-02-10,Grains/Cereals,270.0,1998-02
10880,61,28.5,30,Sirop d'érable,2,FOLKO,1998-02-10,Condiments,855.0,1998-02
10880,70,15.0,50,Outback Lager,1,FOLKO,1998-02-10,Beverages,750.0,1998-02
10881,73,15.0,10,Röd Kaviar,8,CACTU,1998-02-11,Seafood,150.0,1998-02
10882,42,14.0,25,Singaporean Hokkien Fried Mee,5,SAVEA,1998-02-11,Grains/Cereals,350.0,1998-02
10882,49,20.0,20,Maxilaku,3,SAVEA,1998-02-11,Confections,400.0,1998-02
10882,54,7.45,32,Tourtière,6,SAVEA,1998-02-11,Meat/Poultry,238.4,1998-02
10883,24,4.5,8,Guaraná Fantástica,1,LONEP,1998-02-12,Beverages,36.0,1998-02
10884,21,10.0,40,Sir Rodney's Scones,3,LETSS,1998-02-12,Confections,400.0,1998-02
10884,56,38.0,21,Gnocchi di nonna Alice,5,LETSS,1998-02-12,Grains/Cereals,798.0,1998-02
10884,65,21.05,12,Louisiana Fiery Hot Pepper Sauce,2,LETSS,1998-02-12,Condiments,252.60000000000002,1998-02
10885,2,19.0,20,Chang,1,SUPRD,1998-02-12,Beverages,380.0,1998-02
10885,24,4.5,12,Guaraná Fantástica,1,SUPRD,1998-02-12,Beverages,54.0,1998-02
10885,70,15.0,30,Outback Lager,1,SUPRD,1998-02-12,Beverages,450.0,1998-02
10885,77,13.0,25,Original Frankfurter grüne Soße,2,SUPRD,1998-02-12,Condiments,325.0,1998-02
10886,10,31.0,70,Ikura,8,HANAR,1998-02-13,Seafood,2170.0,1998-02
10886,31,12.5,35,Gorgonzola Telino,4,HANAR,1998-02-13,Dairy Products,437.5,1998-02
10886,77,13.0,40,Original Frankfurter grüne Soße,2,HANAR,1998-02-13,Condiments,520.0,1998-02
10887,25,14.0,5,NuNuCa Nuß-Nougat-Creme,3,GALED,1998-02-13,Confections,70.0,1998-02
10888,2,19.0,20,Chang,1,GODOS,1998-02-16,Beverages,380.0,1998-02
10888,68,12.5,18,Scottish Longbreads,3,GODOS,1998-02-16,Confections,225.0,1998-02
10889,11,21.0,40,Queso Cabrales,4,RATTC,1998-02-16,Dairy Products,840.0,1998-02
10889,38,263.5,40,Côte de Blaye,1,RATTC,1998-02-16,Beverages,10540.0,1998-02
10890,17,39.0,15,Alice Mutton,6,DUMON,1998-02-16,Meat/Poultry,585.0,1998-02
10890,34,14.0,10,Sasquatch Ale,1,DUMON,1998-02-16,Beverages,140.0,1998-02
10890,41,9.65,14,Jack's New England Clam Chowder,8,DUMON,1998-02-16,Seafood,135.1,1998-02
10891,30,25.89,15,Nord-Ost Matjeshering,8,LEHMS,1998-02-17,Seafood,388.35,1998-02
10892,59,55.0,40,Raclette Courdavault,4,MAISD,1998-02-17,Dairy Products,2200.0,1998-02
10893,8,40.0,30,Northwoods Cranberry Sauce,2,KOENE,1998-02-18,Condiments,1200.0,1998-02
10893,24,4.5,10,Guaraná Fantástica,1,KOENE,1998-02-18,Beverages,45.0,1998-02
10893,29,123.79,24,Thüringer Rostbratwurst,6,KOENE,1998-02-18,Meat/Poultry,2970.96,1998-02
10893,30,25.89,35,Nord-Ost Matjeshering,8,KOENE,1998-02-18,Seafood,906.15,1998-02
10893,36,19.0,20,Inlagd Sill,8,KOENE,1998-02-18,Seafood,380.0,1998-02
10894,13,6.0,28,Konbu,8,SAVEA,1998-02-18,Seafood,168.0,1998-02
10894,69,36.0,50,Gudbrandsdalsost,4,SAVEA,1998-02-18,Dairy Products,1800.0,1998-02
10894,75,7.75,120,Rhönbräu Klosterbier,1,SAVEA,1998-02-18,Beverages,930.0,1998-02
10895,24,4.5,110,Guaraná Fantástica,1,ERNSH,1998-02-18,Beverages,495.0,1998-02
10895,39,18.0,45,Chartreuse verte,1,ERNSH,1998-02-18,Beverages,810.0,1998-02
10895,40,18.4,91,Boston Crab Meat,8,ERNSH,1998-02-18,Seafood,1674.3999999999999,1998-02
10895,60,34.0,100,Camembert Pierrot,4,ERNSH,1998-02-18,Dairy Products,3400.0,1998-02
10896,45,9.5,15,Rogede sild,8,MAISD,1998-02-19,Seafood,142.5,1998-02
10896,56,38.0,16,Gnocchi di nonna Alice,5,MAISD,1998-02-19,Grains/Cereals,608.0,1998-02
10897,29,123.79,80,Thüringer Rostbratwurst,6,HUNGO,1998-02-19,Meat/Poultry,9903.2,1998-02
10897,30,25.89,36,Nord-Ost Matjeshering,8,HUNGO,1998-02-19,Seafood,932.04,1998-02
10898,13,6.0,5,Konbu,8,OCEAN,1998-02-20,Seafood,30.0,1998-02
10899,39,18.0,8,Chartreuse verte,1,LILAS,1998-02-20,Beverages,144.0,1998-02
10900,70,15.0,3,Outback Lager,1,WELLI,1998-02-20,Beverages,45.0,1998-02
10901,41,9.65,30,Jack's New England Clam Chowder,8,HILAA,1998-02-23,Seafood,289.5,1998-02
10901,71,21.5,30,Flotemysost,4,HILAA,1998-02-23,Dairy Products,645.0,1998-02
10902,55,24.0,30,Pâté chinois,6,FOLKO,1998-02-23,Meat/Poultry,720.0,1998-02
10902,62,49.3,6,Tarte au sucre,3,FOLKO,1998-02-23,Confections,295.79999999999995,1998-02
10903,13,6.0,40,Konbu,8,HANAR,1998-02-24,Seafood,240.0,1998-02
10903,65,21.05,21,Louisiana Fiery Hot Pepper Sauce,2,HANAR,1998-02-24,Condiments,442.05,1998-02
10903,68,12.5,20,Scottish Longbreads,3,HANAR,1998-02-24,Confections,250.0,1998-02
10904,58,13.25,15,Escargots de Bourgogne,8,WHITC,1998-02-24,Seafood,198.75,1998-02
10904,62,49.3,35,Tarte au sucre,3,WHITC,1998-02-24,Confections,1725.5,1998-02
10905,1,18.0,20,Chai,1,WELLI,1998-02-24,Beverages,360.0,1998-02
10906,61,28.5,15,Sirop d'érable,2,WOLZA,1998-02-25,Condiments,427.5,1998-02
10907,75,7.75,14,Rhönbräu Klosterbier,1,SPECD,1998-02-25,Beverages,108.5,1998-02
10908,7,30.0,20,Uncle Bob's Organic Dried Pears,7,REGGC,1998-02-26,Produce,600.0,1998-02
10908,52,7.0,14,Filo Mix,5,REGGC,1998-02-26,Grains/Cereals,98.0,1998-02
10909,7,30.0,12,Uncle Bob's Organic Dried Pears,7,SANTG,1998-02-26,Produce,360.0,1998-02
10909,16,17.45,15,Pavlova,3,SANTG,1998-02-26,Confections,261.75,1998-02
10909,41,9.65,5,Jack's New England Clam Chowder,8,SANTG,1998-02-26,Seafood,48.25,1998-02
10910,19,9.2,12,Teatime Chocolate Biscuits,3,WILMK,1998-02-26,Confections,110.39999999999999,1998-02
10910,49,20.0,10,Maxilaku,3,WILMK,1998-02-26,Confections,200.0,1998-02
10910,61,28.5,5,Sirop d'érable,2,WILMK,1998-02-26,Condiments,142.5,1998-02
10911,1,18.0,10,Chai,1,GODOS,1998-02-26,Beverages,180.0,1998-02
10911,17,39.0,12,Alice Mutton,6,GODOS,1998-02-26,Meat/Poultry,468.0,1998-02
10911,67,14.0,15,Laughing Lumberjack Lager,1,GODOS,1998-02-26,Beverages,210.0,1998-02
10912,11,21.0,40,Queso Cabrales,4,HUNGO,1998-02-26,Dairy Products,840.0,1998-02
10912,29,123.79,60,Thüringer Rostbratwurst,6,HUNGO,1998-02-26,Meat/Poultry,7427.400000000001,1998-02
10913,4,22.0,30,Chef Anton's Cajun Seasoning,2,QUEEN,1998-02-26,Condiments,660.0,1998-02
10913,33,2.5,40,Geitost,4,QUEEN,1998-02-26,Dairy Products,100.0,1998-02
10913,58,13.25,15,Escargots de Bourgogne,8,QUEEN,1998-02-26,Seafood,198.75,1998-02
10914,71,21.5,25,Flotemysost,4,QUEEN,1998-02-27,Dairy Products,537.5,1998-02
10915,17,39.0,10,Alice Mutton,6,TORTU,1998-02-27,Meat/Poultry,390.0,1998-02
10915,33,2.5,30,Geitost,4,TORTU,1998-02-27,Dairy Products,75.0,1998-02
10915,54,7.45,10,Tourtière,6,TORTU,1998-02-27,Meat/Poultry,74.5,1998-02
10916,16,17.45,6,Pavlova,3,RANCH,1998-02-27,Confections,104.69999999999999,1998-02
10916,32,32.0,6,Mascarpone Fabioli,4,RANCH,1998-02-27,Dairy Products,192.0,1998-02
10916,57,19.5,20,Ravioli Angelo,5,RANCH,1998-02-27,Grains/Cereals,390.0,1998-02
10917,30,25.89,1,Nord-Ost Matjeshering,8,ROMEY,1998-03-02,Seafood,25.89,1998-03
10917,60,34.0,10,Camembert Pierrot,4,ROMEY,1998-03-02,Dairy Products,340.0,1998-03
10918,1,18.0,60,Chai,1,BOTTM,1998-03-02,Beverages,1080.0,1998-03
10918,60,34.0,25,Camembert Pierrot,4,BOTTM,1998-03-02,Dairy Products,850.0,1998-03
10919,16,17.45,24,Pavlova,3,LINOD,1998-03-02,Confections,418.79999999999995,1998-03
10919,25,14.0,24,NuNuCa Nuß-Nougat-Creme,3,LINOD,1998-03-02,Confections,336.0,1998-03
10919,40,18.4,20,Boston Crab Meat,8,LINOD,1998-03-02,Seafood,368.0,1998-03
10920,50,16.25,24,Valkoinen suklaa,3,AROUT,1998-03-03,Confections,390.0,1998-03
10921,35,18.0,10,Steeleye Stout,1,VAFFE,1998-03-03,Beverages,180.0,1998-03
10921,63,43.9,40,Vegie-spread,2,VAFFE,1998-03-03,Condiments,1756.0,1998-03
10922,17,39.0,15,Alice Mutton,6,HANAR,1998-03-03,Meat/Poultry,585.0,1998-03
10922,24,4.5,35,Guaraná Fantástica,1,HANAR,1998-03-03,Beverages,157.5,1998-03
10923,42,14.0,10,Singaporean Hokkien Fried Mee,5,LAMAI,1998-03-03,Grains/Cereals,140.0,1998-03
10923,43,46.0,10,Ipoh Coffee,1,LAMAI,1998-03-03,Beverages,460.0,1998-03
10923,67,14.0,24,Laughing Lumberjack Lager,1,LAMAI,1998-03-03,Beverages,336.0,1998-03
10924,10,31.0,20,Ikura,8,BERGS,1998-03-04,Seafood,620.0,1998-03
10924,28,45.6,30,Rössle Sauerkraut,7,BERGS,1998-03-04,Produce,1368.0,1998-03
10924,75,7.75,6,Rhönbräu Klosterbier,1,BERGS,1998-03-04,Beverages,46.5,1998-03
10925,36,19.0,25,Inlagd Sill,8,HANAR,1998-03-04,Seafood,475.0,1998-03
10925,52,7.0,12,Filo Mix,5,HANAR,1998-03-04,Grains/Cereals,84.0,1998-03
10926,11,21.0,2,Queso Cabrales,4,ANATR,1998-03-04,Dairy Products,42.0,1998-03
10926,13,6.0,10,Konbu,8,ANATR,1998-03-04,Seafood,60.0,1998-03
10926,19,9.2,7,Teatime Chocolate Biscuits,3,ANATR,1998-03-04,Confections,64.39999999999999,1998-03
10926,72,34.8,10,Mozzarella di Giovanni,4,ANATR,1998-03-04,Dairy Products,348.0,1998-03
10927,20,81.0,5,Sir Rodney's Marmalade,3,LACOR,1998-03-05,Confections,405.0,1998-03
10927,52,7.0,5,Filo Mix,5,LACOR,1998-03-05,Grains/Cereals,35.0,1998-03
10927,76,18.0,20,Lakkalikööri,1,LACOR,1998-03-05,Beverages,360.0,1998-03
10928,47,9.5,5,Zaanse koeken,3,GALED,1998-03-05,Confections,47.5,1998-03
10928,76,18.0,5,Lakkalikööri,1,GALED,1998-03-05,Beverages,90.0,1998-03
10929,21,10.0,60,Sir Rodney's Scones,3,FRANK,1998-03-05,Confections,600.0,1998-03
10929,75,7.75,49,Rhönbräu Klosterbier,1,FRANK,1998-03-05,Beverages,379.75,1998-03
10929,77,13.0,15,Original Frankfurter grüne Soße,2,FRANK,1998-03-05,Condiments,195.0,1998-03
10930,21,10.0,36,Sir Rodney's Scones,3,SUPRD,1998-03-06,Confections,360.0,1998-03
10930,27,43.9,25,Schoggi Schokolade,3,SUPRD,1998-03-06,Confections,1097.5,1998-03
10930,55,24.0,25,Pâté chinois,6,SUPRD,1998-03-06,Meat/Poultry,600.0,1998-03
10930,58,13.25,30,Escargots de Bourgogne,8,SUPRD,1998-03-06,Seafood,397.5,1998-03
10931,13,6.0,42,Konbu,8,RICSU,1998-03-06,Seafood,252.0,1998-03
10931,57,19.5,30,Ravioli Angelo,5,RICSU,1998-03-06,Grains/Cereals,585.0,1998-03
10932,16,17.45,30,Pavlova,3,BONAP,1998-03-06,Confections,523.5,1998-03
10932,62,49.3,14,Tarte au sucre,3,BONAP,1998-03-06,Confections,690.1999999999999,1998-03
10932,72,34.8,16,Mozzarella di Giovanni,4,BONAP,1998-03-06,Dairy Products,556.8,1998-03
10932,75,7.75,20,Rhönbräu Klosterbier,1,BONAP,1998-03-06,Beverages,155.0,1998-03
10933,53,32.8,2,Perth Pasties,6,ISLAT,1998-03-06,Meat/Poultry,65.6,1998-03
10933,61,28.5,30,Sirop d'érable,2,ISLAT,1998-03-06,Condiments,855.0,1998-03
10934,6,25.0,20,Grandma's Boysenberry Spread,2,LEHMS,1998-03-09,Condiments,500.0,1998-03
10935,1,18.0,21,Chai,1,WELLI,1998-03-09,Beverages,378.0,1998-03
10935,18,62.5,4,Carnarvon Tigers,8,WELLI,1998-03-09,Seafood,250.0,1998-03
10935,23,9.0,8,Tunnbröd,5,WELLI,1998-03-09,Grains/Cereals,72.0,1998-03
10936,36,19.0,30,Inlagd Sill,8,GREAL,1998-03-09,Seafood,570.0,1998-03
10937,28,45.6,8,Rössle Sauerkraut,7,CACTU,1998-03-10,Produce,364.8,1998-03
10937,34,14.0,20,Sasquatch Ale,1,CACTU,1998-03-10,Beverages,280.0,1998-03
10938,13,6.0,20,Konbu,8,QUICK,1998-03-10,Seafood,120.0,1998-03
10938,43,46.0,24,Ipoh Coffee,1,QUICK,1998-03-10,Beverages,1104.0,1998-03
10938,60,34.0,49,Camembert Pierrot,4,QUICK,1998-03-10,Dairy Products,1666.0,1998-03
10938,71,21.5,35,Flotemysost,4,QUICK,1998-03-10,Dairy Products,752.5,1998-03
10939,2,19.0,10,Chang,1,MAGAA,1998-03-10,Beverages,190.0,1998-03
10939,67,14.0,40,Laughing Lumberjack Lager,1,MAGAA,1998-03-10,Beverages,560.0,1998-03
10940,7,30.0,8,Uncle Bob's Organic Dried Pears,7,BONAP,1998-03-11,Produce,240.0,1998-03
10940,13,6.0,20,Konbu,8,BONAP,1998-03-11,Seafood,120.0,1998-03
10941,31,12.5,44,Gorgonzola Telino,4,SAVEA,1998-03-11,Dairy Products,550.0,1998-03
10941,62,49.3,30,Tarte au sucre,3,SAVEA,1998-03-11,Confections,1479.0,1998-03
10941,68,12.5,80,Scottish Longbreads,3,SAVEA,1998-03-11,Confections,1000.0,1998-03
10941,72,34.8,50,Mozzarella di Giovanni,4,SAVEA,1998-03-11,Dairy Products,1739.9999999999998,1998-03
10942,49,20.0,28,Maxilaku,3,REGGC,1998-03-11,Confections,560.0,1998-03
10943,13,6.0,15,Konbu,8,BSBEV,1998-03-11,Seafood,90.0,1998-03
10943,22,21.0,21,Gustaf's Knäckebröd,5,BSBEV,1998-03-11,Grains/Cereals,441.0,1998-03
10943,46,12.0,15,Spegesild,8,BSBEV,1998-03-11,Seafood,180.0,1998-03
10944,11,21.0,5,Queso Cabrales,4,BOTTM,1998-03-12,Dairy Products,105.0,1998-03
10944,44,19.45,18,Gula Malacca,2,BOTTM,1998-03-12,Condiments,350.09999999999997,1998-03
10944,56,38.0,18,Gnocchi di nonna Alice,5,BOTTM,1998-03-12,Grains/Cereals,684.0,1998-03
10945,13,6.0,20,Konbu,8,MORGK,1998-03-12,Seafood,120.0,1998-03
10945,31,12.5,10,Gorgonzola Telino,4,MORGK,1998-03-12,Dairy Products,125.0,1998-03
10946,10,31.0,25,Ikura,8,VAFFE,1998-03-12,Seafood,775.0,1998-03
10946,24,4.5,25,Guaraná Fantástica,1,VAFFE,1998-03-12,Beverages,112.5,1998-03
10946,77,13.0,40,Original Frankfurter grüne Soße,2,VAFFE,1998-03-12,Condiments,520.0,1998-03
10947,59,55.0,4,Raclette Courdavault,4,BSBEV,1998-03-13,Dairy Products,220.0,1998-03
10948,50,16.25,9,Valkoinen suklaa,3,GODOS,1998-03-13,Confections,146.25,1998-03
10948,51,53.0,40,Manjimup Dried Apples,7,GODOS,1998-03-13,Produce,2120.0,1998-03
10948,55,24.0,4,Pâté chinois,6,GODOS,1998-03-13,Meat/Poultry,96.0,1998-03
10949,6,25.0,12,Grandma's Boysenberry Spread,2,BOTTM,1998-03-13,Condiments,300.0,1998-03
10949,10,31.0,30,Ikura,8,BOTTM,1998-03-13,Seafood,930.0,1998-03
10949,17,39.0,6,Alice Mutton,6,BOTTM,1998-03-13,Meat/Poultry,234.0,1998-03
10949,62,49.3,60,Tarte au sucre,3,BOTTM,1998-03-13,Confections,2958.0,1998-03
10950,4,22.0,5,Chef Anton's Cajun Seasoning,2,MAGAA,1998-03-16,Condiments,110.0,1998-03
10951,33,2.5,15,Geitost,4,RICSU,1998-03-16,Dairy Products,37.5,1998-03
10951,41,9.65,6,Jack's New England Clam Chowder,8,RICSU,1998-03-16,Seafood,57.900000000000006,1998-03
10951,75,7.75,50,Rhönbräu Klosterbier,1,RICSU,1998-03-16,Beverages,387.5,1998-03
10952,6,25.0,16,Grandma's Boysenberry Spread,2,ALFKI,1998-03-16,Condiments,400.0,1998-03
10952,28,45.6,2,Rössle Sauerkraut,7,ALFKI,1998-03-16,Produce,91.2,1998-03
10953,20,81.0,50,Sir Rodney's Marmalade,3,AROUT,1998-03-16,Confections,4050.0,1998-03
10953,31,12.5,50,Gorgonzola Telino,4,AROUT,1998-03-16,Dairy Products,625.0,1998-03
10954,16,17.45,28,Pavlova,3,LINOD,1998-03-17,Confections,488.59999999999997,1998-03
10954,31,12.5,25,Gorgonzola Telino,4,LINOD,1998-03-17,Dairy Products,312.5,1998-03
10954,45,9.5,30,Rogede sild,8,LINOD,1998-03-17,Seafood,285.0,1998-03
10954,60,34.0,24,Camembert Pierrot,4,LINOD,1998-03-17,Dairy Products,816.0,1998-03
10955,75,7.75,12,Rhönbräu Klosterbier,1,FOLKO,1998-03-17,Beverages,93.0,1998-03
10956,21,10.0,12,Sir Rodney's Scones,3,BLAUS,1998-03-17,Confections,120.0,1998-03
10956,47,9.5,14,Zaanse koeken,3,BLAUS,1998-03-17,Confections,133.0,1998-03
10956,51,53.0,8,Manjimup Dried Apples,7,BLAUS,1998-03-17,Produce,424.0,1998-03
10957,30,25.89,30,Nord-Ost Matjeshering,8,HILAA,1998-03-18,Seafood,776.7,1998-03
10957,35,18.0,40,Steeleye Stout,1,HILAA,1998-03-18,Beverages,720.0,1998-03
10957,64,33.25,8,Wimmers gute Semmelknödel,5,HILAA,1998-03-18,Grains/Cereals,266.0,1998-03
10958,5,21.35,20,Chef Anton's Gumbo Mix,2,OCEAN,1998-03-18,Condiments,427.0,1998-03
10958,7,30.0,6,Uncle Bob's Organic Dried Pears,7,OCEAN,1998-03-18,Produce,180.0,1998-03
10958,72,34.8,5,Mozzarella di Giovanni,4,OCEAN,1998-03-18,Dairy Products,174.0,1998-03
10959,75,7.75,20,Rhönbräu Klosterbier,1,GOURL,1998-03-18,Beverages,155.0,1998-03
10960,24,4.5,10,Guaraná Fantástica,1,HILAA,1998-03-19,Beverages,45.0,1998-03
10960,41,9.65,24,Jack's New England Clam Chowder,8,HILAA,1998-03-19,Seafood,231.60000000000002,1998-03
10961,52,7.0,6,Filo Mix,5,QUEEN,1998-03-19,Grains/Cereals,42.0,1998-03
10961,76,18.0,60,Lakkalikööri,1,QUEEN,1998-03-19,Beverages,1080.0,1998-03
10962,7,30.0,45,Uncle Bob's Organic Dried Pears,7,QUICK,1998-03-19,Produce,1350.0,1998-03
10962,13,6.0,77,Konbu,8,QUICK,1998-03-19,Seafood,462.0,1998-03
10962,53,32.8,20,Perth Pasties,6,QUICK,1998-03-19,Meat/Poultry,656.0,1998-03
10962,69,36.0,9,Gudbrandsdalsost,4,QUICK,1998-03-19,Dairy Products,324.0,1998-03
10962,76,18.0,44,Lakkalikööri,1,QUICK,1998-03-19,Beverages,792.0,1998-03
10963,60,34.0,2,Camembert Pierrot,4,FURIB,1998-03-19,Dairy Products,68.0,1998-03
10964,18,62.5,6,Carnarvon Tigers,8,SPECD,1998-03-20,Seafood,375.0,1998-03
10964,38,263.5,5,Côte de Blaye,1,SPECD,1998-03-20,Beverages,1317.5,1998-03
10964,69,36.0,10,Gudbrandsdalsost,4,SPECD,1998-03-20,Dairy Products,360.0,1998-03
10965,51,53.0,16,Manjimup Dried Apples,7,OLDWO,1998-03-20,Produce,848.0,1998-03
10966,37,26.0,8,Gravad lax,8,CHOPS,1998-03-20,Seafood,208.0,1998-03
10966,56,38.0,12,Gnocchi di nonna Alice,5,CHOPS,1998-03-20,Grains/Cereals,456.0,1998-03
10966,62,49.3,12,Tarte au sucre,3,CHOPS,1998-03-20,Confections,591.5999999999999,1998-03
10967,19,9.2,12,Teatime Chocolate Biscuits,3,TOMSP,1998-03-23,Confections,110.39999999999999,1998-03
10967,49,20.0,40,Maxilaku,3,TOMSP,1998-03-23,Confections,800.0,1998-03
10968,12,38.0,30,Queso Manchego La Pastora,4,ERNSH,1998-03-23,Dairy Products,1140.0,1998-03
10968,24,4.5,30,Guaraná Fantástica,1,ERNSH,1998-03-23,Beverages,135.0,1998-03
10968,64,33.25,4,Wimmers gute Semmelknödel,5,ERNSH,1998-03-23,Grains/Cereals,133.0,1998-03
10969,46,12.0,9,Spegesild,8,COMMI,1998-03-23,Seafood,108.0,1998-03
10970,52,7.0,40,Filo Mix,5,BOLID,1998-03-24,Grains/Cereals,280.0,1998-03
10971,29,123.79,14,Thüringer Rostbratwurst,6,FRANR,1998-03-24,Meat/Poultry,1733.0600000000002,1998-03
10972,17,39.0,6,Alice Mutton,6,LACOR,1998-03-24,Meat/Poultry,234.0,1998-03
10972,33,2.5,7,Geitost,4,LACOR,1998-03-24,Dairy Products,17.5,1998-03
10973,26,31.23,5,Gumbär Gummibärchen,3,LACOR,1998-03-24,Confections,156.15,1998-03
10973,41,9.65,6,Jack's New England Clam Chowder,8,LACOR,1998-03-24,Seafood,57.900000000000006,1998-03
10973,75,7.75,10,Rhönbräu Klosterbier,1,LACOR,1998-03-24,Beverages,77.5,1998-03
10974,63,43.9,10,Vegie-spread,2,SPLIR,1998-03-25,Condiments,439.0,1998-03
10975,8,40.0,16,Northwoods Cranberry Sauce,2,BOTTM,1998-03-25,Condiments,640.0,1998-03
10975,75,7.75,10,Rhönbräu Klosterbier,1,BOTTM,1998-03-25,Beverages,77.5,1998-03
10976,28,45.6,20,Rössle Sauerkraut,7,HILAA,1998-03-25,Produce,912.0,1998-03
10977,39,18.0,30,Chartreuse verte,1,FOLKO,1998-03-26,Beverages,540.0,1998-03
10977,47,9.5,30,Zaanse koeken,3,FOLKO,1998-03-26,Confections,285.0,1998-03
10977,51,53.0,10,Manjimup Dried Apples,7,FOLKO,1998-03-26,Produce,530.0,1998-03
10977,63,43.9,20,Vegie-spread,2,FOLKO,1998-03-26,Condiments,878.0,1998-03
10978,8,40.0,20,Northwoods Cranberry Sauce,2,MAISD,1998-03-26,Condiments,800.0,1998-03
10978,21,10.0,40,Sir Rodney's Scones,3,MAISD,1998-03-26,Confections,400.0,1998-03
10978,40,18.4,10,Boston Crab Meat,8,MAISD,1998-03-26,Seafood,184.0,1998-03
10978,44,19.45,6,Gula Malacca,2,MAISD,1998-03-26,Condiments,116.69999999999999,1998-03
10979,7,30.0,18,Uncle Bob's Organic Dried Pears,7,ERNSH,1998-03-26,Produce,540.0,1998-03
10979,12,38.0,20,Queso Manchego La Pastora,4,ERNSH,1998-03-26,Dairy Products,760.0,1998-03
10979,24,4.5,80,Guaraná Fantástica,1,ERNSH,1998-03-26,Beverages,360.0,1998-03
10979,27,43.9,30,Schoggi Schokolade,3,ERNSH,1998-03-26,Confections,1317.0,1998-03
10979,31,12.5,24,Gorgonzola Telino,4,ERNSH,1998-03-26,Dairy Products,300.0,1998-03
10979,63,43.9,35,Vegie-spread,2,ERNSH,1998-03-26,Condiments,1536.5,1998-03
10980,75,7.75,40,Rhönbräu Klosterbier,1,FOLKO,1998-03-27,Beverages,310.0,1998-03
10981,38,263.5,60,Côte de Blaye,1,HANAR,1998-03-27,Beverages,15810.0,1998-03
10982,7,30.0,20,Uncle Bob's Organic Dried Pears,7,BOTTM,1998-03-27,Produce,600.0,1998-03
10982,43,46.0,9,Ipoh Coffee,1,BOTTM,1998-03-27,Beverages,414.0,1998-03
10983,13,6.0,84,Konbu,8,SAVEA,1998-03-27,Seafood,504.0,1998-03
10983,57,19.5,15,Ravioli Angelo,5,SAVEA,1998-03-27,Grains/Cereals,292.5,1998-03
10984,16,17.45,55,Pavlova,3,SAVEA,1998-03-30,Confections,959.75,1998-03
10984,24,4.5,20,Guaraná Fantástica,1,SAVEA,1998-03-30,Beverages,90.0,1998-03
10984,36,19.0,40,Inlagd Sill,8,SAVEA,1998-03-30,Seafood,760.0,1998-03
10985,16,17.45,36,Pavlova,3,HUNGO,1998-03-30,Confections,628.1999999999999,1998-03
10985,18,62.5,8,Carnarvon Tigers,8,HUNGO,1998-03-30,Seafood,500.0,1998-03
10985,32,32.0,35,Mascarpone Fabioli,4,HUNGO,1998-03-30,Dairy Products,1120.0,1998-03
10986,11,21.0,30,Queso Cabrales,4,OCEAN,1998-03-30,Dairy Products,630.0,1998-03
